Element_ID,Wall_Element_ID,Building_Level,Orientation,Glass_Area_m2,Window_Width_m,Window_Height_m,Azimuth_degrees,Annual_Radiation_kWh_m2,PV_Suitable,BIPV_Technology,BIPV_Efficiency_%,BIPV_Transparency_%,BIPV_Power_Density_W_m2,System_Capacity_kW,Annual_Generation_kWh,Cost_per_m2_EUR,Total_System_Cost_EUR,Payback_Period_Years,Solution_Status
395209,342322,1,N/A,14.51,4.67,3.11,354.1,233.0,YES,Solarwatt Vision AM,19.0,30.0,190.0,2.34,546.0,408.0,5920.0,34.4,INCLUDED
395210,342322,3,N/A,13.43,4.49,2.99,354.1,0.0,NO,Not Applicable,0,0,0,0,0,0,0,0,EXCLUDED
395211,342322,4,N/A,2.06,1.76,1.17,174.1,1058.0,YES,Solarwatt Vision AM,19.0,30.0,190.0,0.33,352.0,408.0,840.0,7.6,INCLUDED
395212,342322,4,N/A,2.06,1.76,1.17,174.1,1058.0,YES,Solarwatt Vision AM,19.0,30.0,190.0,0.33,352.0,408.0,840.0,7.6,INCLUDED
395213,342322,2,N/A,13.43,4.49,2.99,354.1,0.0,NO,Not Applicable,0,0,0,0,0,0,0,0,EXCLUDED
395214,342322,1,N/A,14.51,4.67,3.11,354.1,233.0,YES,Solarwatt Vision AM,19.0,30.0,190.0,2.34,546.0,408.0,5920.0,34.4,INCLUDED
395261,342322,3,N/A,13.43,4.49,2.99,354.1,0.0,NO,Not Applicable,0,0,0,0,0,0,0,0,EXCLUDED
395262,342322,4,N/A,2.06,1.76,1.17,174.1,1058.0,YES,Solarwatt Vision AM,19.0,30.0,190.0,0.33,352.0,408.0,840.0,7.6,INCLUDED
395263,342322,4,N/A,2.06,1.76,1.17,174.1,1058.0,YES,Solarwatt Vision AM,19.0,30.0,190.0,0.33,352.0,408.0,840.0,7.6,INCLUDED
395264,342322,2,N/A,13.43,4.49,2.99,354.1,0.0,NO,Not Applicable,0,0,0,0,0,0,0,0,EXCLUDED
395265,342322,1,N/A,14.51,4.67,3.11,354.1,233.0,YES,Solarwatt Vision AM,19.0,30.0,190.0,2.34,546.0,408.0,5920.0,34.4,INCLUDED
395266,342322,3,N/A,13.43,4.49,2.99,354.1,0.0,NO,Not Applicable,0,0,0,0,0,0,0,0,EXCLUDED
395267,342322,4,N/A,2.06,1.76,1.17,174.1,1058.0,YES,Solarwatt Vision AM,19.0,30.0,190.0,0.33,352.0,408.0,840.0,7.6,INCLUDED
395268,342322,4,N/A,2.06,1.76,1.17,174.1,1058.0,YES,Solarwatt Vision AM,19.0,30.0,190.0,0.33,352.0,408.0,840.0,7.6,INCLUDED
395269,342322,2,N/A,13.43,4.49,2.99,354.1,0.0,NO,Not Applicable,0,0,0,0,0,0,0,0,EXCLUDED
395270,342322,1,N/A,14.51,4.67,3.11,354.1,233.0,YES,Solarwatt Vision AM,19.0,30.0,190.0,2.34,546.0,408.0,5920.0,34.4,INCLUDED
395271,342322,3,N/A,13.43,4.49,2.99,354.1,0.0,NO,Not Applicable,0,0,0,0,0,0,0,0,EXCLUDED
395272,342322,4,N/A,2.06,1.76,1.17,174.1,1058.0,YES,Solarwatt Vision AM,19.0,30.0,190.0,0.33,352.0,408.0,840.0,7.6,INCLUDED
395273,342322,4,N/A,2.06,1.76,1.17,174.1,1058.0,YES,Solarwatt Vision AM,19.0,30.0,190.0,0.33,352.0,408.0,840.0,7.6,INCLUDED
395274,342322,2,N/A,13.43,4.49,2.99,354.1,0.0,NO,Not Applicable,0,0,0,0,0,0,0,0,EXCLUDED
395275,342322,1,N/A,14.51,4.67,3.11,354.1,233.0,YES,Solarwatt Vision AM,19.0,30.0,190.0,2.34,546.0,408.0,5920.0,34.4,INCLUDED
395276,342322,3,N/A,13.43,4.49,2.99,354.1,0.0,NO,Not Applicable,0,0,0,0,0,0,0,0,EXCLUDED
395277,342322,4,N/A,2.06,1.76,1.17,174.1,1058.0,YES,Solarwatt Vision AM,19.0,30.0,190.0,0.33,352.0,408.0,840.0,7.6,INCLUDED
395278,342322,4,N/A,2.06,1.76,1.17,174.1,1058.0,YES,Solarwatt Vision AM,19.0,30.0,190.0,0.33,352.0,408.0,840.0,7.6,INCLUDED
395279,342322,2,N/A,13.43,4.49,2.99,354.1,0.0,NO,Not Applicable,0,0,0,0,0,0,0,0,EXCLUDED
395280,342322,1,N/A,14.51,4.67,3.11,354.1,233.0,YES,Solarwatt Vision AM,19.0,30.0,190.0,2.34,546.0,408.0,5920.0,34.4,INCLUDED
395281,342322,3,N/A,13.43,4.49,2.99,354.1,0.0,NO,Not Applicable,0,0,0,0,0,0,0,0,EXCLUDED
395282,342322,4,N/A,2.06,1.76,1.17,174.1,1058.0,YES,Solarwatt Vision AM,19.0,30.0,190.0,0.33,352.0,408.0,840.0,7.6,INCLUDED
395283,342322,4,N/A,2.06,1.76,1.17,174.1,1058.0,YES,Solarwatt Vision AM,19.0,30.0,190.0,0.33,352.0,408.0,840.0,7.6,INCLUDED
395284,342322,2,N/A,13.43,4.49,2.99,354.1,0.0,NO,Not Applicable,0,0,0,0,0,0,0,0,EXCLUDED
395285,342322,1,N/A,14.51,4.67,3.11,354.1,233.0,YES,Solarwatt Vision AM,19.0,30.0,190.0,2.34,546.0,408.0,5920.0,34.4,INCLUDED
395346,342322,4,N/A,2.06,1.76,1.17,174.1,1058.0,YES,Solarwatt Vision AM,19.0,30.0,190.0,0.33,352.0,408.0,840.0,7.6,INCLUDED
395347,342322,4,N/A,2.06,1.76,1.17,174.1,1058.0,YES,Solarwatt Vision AM,19.0,30.0,190.0,0.33,352.0,408.0,840.0,7.6,INCLUDED
395348,342322,4,N/A,2.06,1.76,1.17,174.1,1058.0,YES,Solarwatt Vision AM,19.0,30.0,190.0,0.33,352.0,408.0,840.0,7.6,INCLUDED
395349,342322,4,N/A,2.06,1.76,1.17,174.1,1058.0,YES,Solarwatt Vision AM,19.0,30.0,190.0,0.33,352.0,408.0,840.0,7.6,INCLUDED
395350,342322,4,N/A,2.06,1.76,1.17,174.1,1058.0,YES,Solarwatt Vision AM,19.0,30.0,190.0,0.33,352.0,408.0,840.0,7.6,INCLUDED
395351,342322,4,N/A,2.06,1.76,1.17,174.1,1058.0,YES,Solarwatt Vision AM,19.0,30.0,190.0,0.33,352.0,408.0,840.0,7.6,INCLUDED
395352,342322,4,N/A,2.06,1.76,1.17,174.1,1058.0,YES,Solarwatt Vision AM,19.0,30.0,190.0,0.33,352.0,408.0,840.0,7.6,INCLUDED
395353,342322,4,N/A,2.06,1.76,1.17,174.1,1058.0,YES,Solarwatt Vision AM,19.0,30.0,190.0,0.33,352.0,408.0,840.0,7.6,INCLUDED
395354,342322,4,N/A,2.06,1.76,1.17,174.1,1058.0,YES,Solarwatt Vision AM,19.0,30.0,190.0,0.33,352.0,408.0,840.0,7.6,INCLUDED
395355,342322,4,N/A,2.06,1.76,1.17,174.1,1058.0,YES,Solarwatt Vision AM,19.0,30.0,190.0,0.33,352.0,408.0,840.0,7.6,INCLUDED
395452,342322,4,N/A,2.06,1.76,1.17,174.1,1058.0,YES,Solarwatt Vision AM,19.0,30.0,190.0,0.33,352.0,408.0,840.0,7.6,INCLUDED
395453,342322,4,N/A,2.06,1.76,1.17,174.1,1058.0,YES,Solarwatt Vision AM,19.0,30.0,190.0,0.33,352.0,408.0,840.0,7.6,INCLUDED
395454,342322,4,N/A,2.06,1.76,1.17,174.1,1058.0,YES,Solarwatt Vision AM,19.0,30.0,190.0,0.33,352.0,408.0,840.0,7.6,INCLUDED
395508,342322,4,N/A,2.06,1.76,1.17,174.1,1058.0,YES,Solarwatt Vision AM,19.0,30.0,190.0,0.33,352.0,408.0,840.0,7.6,INCLUDED
